,target,text,time,sia_positive,sia_negative,sia_neutral,sia_compound
8868,1,RT @u2videoqueen: Smoke plume from #HighParkFire.  Viewed from Northern #Boulder county. http://t.co/z56NZeJ3,2.12047e+17,0.0,0.0,1.0,0.0
8869,0,#telluride #colorado #landscape  http://t.co/YU7bQZvb,2.12057e+17,0.0,0.0,1.0,0.0
8870,1,#offer @nocok9cop We can take in a couple or small family + pets at our house for evacuees of #highparkfire - #loc live in Windsor.,2.12058e+17,0.0,0.0,1.0,0.0
8871,1,"Sunset I shot last April on top of Buckhorn Mountain, at #ShilohGuestRanch, now under #HighParkFire.  http://t.co/vVG1oCBO",2.12062e+17,0.114,0.0,0.886,0.2023
8872,1,CNN: Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Col... http://t.co/1whTp6PL #news,2.121e+17,0.0,0.104,0.896,-0.2732
8873,1,Homes at risk from Colorado wildfire: Hundreds of families took refuge early Monday at a northern Colorado ... http://t.co/OoYTzBfx #CNN,2.12137e+17,0.0,0.104,0.896,-0.2732
8874,1,#highparkfire apparently now larger than the city of Boulder at approximately 31.25 sq miles,2.12158e+17,0.0,0.0,1.0,0.0
8875,0,RT @HumaneSociety: Every crew out there is risking their life. Our thoughts are with all of them #highparkfire,2.12169e+17,0.0,0.119,0.881,-0.3182
8876,1,"Pray for rain! RT @LarimerSheriff: #HighParkFire is now at 36,930 acres.",2.12176e+17,0.206,0.0,0.794,0.3802
8877,1,RT @HumaneSociety: we'll second that! RT @nalowry: Shout out to all local news agencies keeping people updated on the #highparkfire,2.12186e+17,0.0,0.0,1.0,0.0
8878,1,"RT @denverpost: Colorado wildfire: High Park Fire in Larimer County now up to 36,000 acres burned http://t.co/JndQLSTU",2.1219e+17,0.0,0.13,0.87,-0.34
8879,1,"RT @ExaminerWeather: #HighParkFire explodes to 36,930 acres, 400 personnel on site, more evacuations ordered. Story &amp; photos: http:/ ...",2.12194e+17,0.0,0.0,1.0,0.0
8880,1,@wind4me Great point. Did see a request for tankers form Canada to aid has been made. #HighParkFire,2.12197e+17,0.215,0.0,0.785,0.6249
8881,1,RT @TimesCall: Colorado's High Park fire has burned nearly 58 square miles. http://t.co/dqqFGDjr,2.122e+17,0.0,0.167,0.833,-0.34
8882,1,"Follow @TaliahBeatz RT @ressiVdanor RT @HADIARE: #OPENFOLLOW Fort Collins, Colorado Wildfire Spreads As New Mexico ...  Follow @JiNxBeatz",2.12202e+17,0.0,0.0,1.0,0.0
8883,1,"“Latest info: 36,930 acres, 18 structures damaged, 1 person missing. All stories and updates here: http://t.co/K0uRXxle #HighParkFire”",2.12202e+17,0.0,0.267,0.733,-0.6249
8884,1,Next #HighParkFire RESIDENT briefing: 3pm McKee bldg at The Ranch in Loveland. @DenverChannel #Denver7,2.12212e+17,0.0,0.0,1.0,0.0
8885,1,RT @KDVR: Follow the latest #HighParkFire updates with our live blog &amp; chat room http://t.co/fBRlcE2o #breakingnews #fortcollins,2.12215e+17,0.0,0.0,1.0,0.0
8886,0,"I'm at East Library (Colorado Springs, CO) http://t.co/kKcZlWYr",2.1222e+17,0.0,0.0,1.0,0.0
8887,1,Great info on how to help #people and #pets http://t.co/oawrZZoK via @ColoradoStateU #HighParkFire #cofire,2.12222e+17,0.362,0.0,0.638,0.7783
8888,0,RT @danbaileyphoto: Best wishes to all of my Northern Colorado friends who are in the path of the out of control High Park Fire.,2.12228e+17,0.284,0.077,0.639,0.7579
8889,1,"Due to Colorado wildfires, the trip is cancelled. So instead we will be driving through Nevada, and going to California.",2.12228e+17,0.0,0.095,0.905,-0.25
8890,1,Photos: Fire threatens man and nature: Photos: Northern Colorado fire rages on       http://t.co/GgPZl7Zf,2.12229e+17,0.0,0.538,0.462,-0.8591
8891,0,MT @KyleClark: Please keep #HighParkFire firefighters in your thoughts/prayers. Difficult day looms for them.,2.12232e+17,0.132,0.236,0.632,-0.2023
8892,1,RT @LarimerCounty: Map of #HighParkFire as of 00:20 this morning. http://t.co/5NcEjnop,2.12232e+17,0.0,0.0,1.0,0.0
8893,1,"RT @Ash_ann88: My friend took this at Horsetooth Reservoir, one of my favorite places in CO.. #devastating #Colorado http://t.co/OTwN0lEm",2.12235e+17,0.267,0.0,0.733,0.7351
8894,1,Colorado wildfire 'moving fast' http://t.co/1VTm9QbN,2.12235e+17,0.0,0.0,1.0,0.0
8895,1,RT @SMEM911: RT @nocoredcross: #HighParkFire @RedCrossDenver @NoCORedCross People who want to volunteer may call 211 to be put on a wait ...,2.12243e+17,0.061,0.0,0.939,0.0772
8896,0,"Sending lots of positive thoughts to Larimer County, Fort Collins and the people affected by the #HighParkFire",2.12243e+17,0.178,0.079,0.743,0.4588
8897,1,Photo of the Colorado wildfire from space (via @NASA) http://t.co/AWCRkwr2 #HighParkFire #FortCollins #Highpark #Lemay via @michaelhayes,2.12246e+17,0.0,0.0,1.0,0.0
8898,1,"Damage Assessment teams for #HighParkFire being assembled to determine what' structures have been burned, damaged or untouched.",2.12298e+17,0.0,0.289,0.711,-0.7269
8899,1,"RT @CBSDenver #HighParkFire continues to have multiple heads, or fronts firefighters are working. Some homes found not burned in fire area",2.12298e+17,0.092,0.0,0.908,0.2584
8900,1,"New Mexico, Colorado fires burn out of control http://t.co/StksrcBK",2.12306e+17,0.0,0.0,1.0,0.0
8901,1,The copter is on the way to the #HighParkFire. We'll be airing it live throughout our coverage. You can also follow @CodyCrouch for pics.,2.12312e+17,0.0,0.0,1.0,0.0
8902,0,#boulder #colorado #hiking  @ Mount Sanitas Summit http://t.co/h26XBU70,2.12312e+17,0.0,0.0,1.0,0.0
8903,1,RT @9NEWS: #HighParkFire - CONFIRMED cause of fire is lightning strike,2.12316e+17,0.0,0.328,0.672,-0.4404
8904,1,@scottbalster @gnip @mapbiquity @imnickarmstrong any ideas on a domain name? Re #HighParkFire house matching w displaced people.,2.12319e+17,0.0,0.0,1.0,0.0
8905,1,RT @KyleClark: Sources tell @9news a 62 yr old woman has died in the #HighParkFire,2.12337e+17,0.0,0.217,0.783,-0.5574
8906,1,62 year old linda stedman killed in #highparkfire,2.12365e+17,0.0,0.391,0.609,-0.6705
8907,1,"The High Park fire west of Fort Collins, #CO has consumed 36,930 acres so far, is 0% contained and continues to grow. #NWS #cowx #cofire",2.12366e+17,0.0,0.091,0.909,-0.34
8908,1,"Current estimate for #HighParkFire is 41,140 acres. They will know more in the morning after a night IR picture is taken.",2.12373e+17,0.0,0.0,1.0,0.0
8909,1,RT @YahooNews: Hundreds are evacuated as the wildfires in Colorado and New Mexico continue to spread: http://t.co/kE24RNiZ,2.12377e+17,0.0,0.0,1.0,0.0
8910,1,"RT @dailycamera: #HighParkFire has grown to 41,000 acres; one dead; more than 100 structures burned in #Larimer.  via @denverpost.  http ...",2.12384e+17,0.0,0.177,0.823,-0.6486
8911,0,"Smokey sunset #highparkfire #sunset #nature  @ Fort Collins, CO http://t.co/MWlr6Fju",2.12403e+17,0.0,0.0,1.0,0.0
8912,0,So proud of the Colorado Springs Air Force graduating class.  You guys did it!,2.12413e+17,0.221,0.0,0.779,0.5697
8913,1,"RT @news_com_au: MORE firefighters have been recruited to help fight a raging wildfire in the western US state of Colorado, which... htt ...",2.12414e+17,0.097,0.217,0.686,-0.5106
8914,1,"RT @jawtry: RT @travisswan: #HighParkFire 3 panoramas I took today from h.287, Bingham Hl Rd, &amp; ridge above Co Rd 23. @coloradoan ht ...",2.12429e+17,0.0,0.0,1.0,0.0
8915,0,Forest fires in Colorado and New Mexico. :(,2.12441e+17,0.0,0.293,0.707,-0.4404
8916,1,"Colorado fire: 41,140 acres burned, 1 dead: Firefighters were hoping to get control Tuesday of a fast-moving wil... http://t.co/S2s77VSh",2.12453e+17,0.119,0.285,0.596,-0.5994
8917,1,VIDEO: Colorado wildfire 'moving fast' http://t.co/RvRouaTA,2.12463e+17,0.0,0.0,1.0,0.0
8918,1,"Colorado fire: 41,140 acres burned, 1 dead: Firefighters were hoping to get control Tuesday of a fast-moving wildfire in northern Col...",2.12485e+17,0.11,0.263,0.627,-0.5994
8919,1,BBC News - Hundreds forced from their homes by Colorado wildfire http://t.co/rAKBJwQJ,2.12525e+17,0.0,0.231,0.769,-0.4588
8920,1,"RT @NBCNews: New Mexico, Colorado wildfires burn out of control http://t.co/G415N0Hi",2.1254e+17,0.0,0.0,1.0,0.0
8921,1,"Pre-evacuation notice for part Glacier View CR74E, S &amp; E of McNay Hill. Hewlett Gulch Road, Deer Meadow Way, Gordon Creek Lane #HighParkFire",2.12552e+17,0.0,0.0,1.0,0.0
8922,1,RT @dhorning11: RT @LarimerCounty: #HighParkFire burn area map as of Monday night 10 p.m. http://t.co/1guBTcXX,2.12553e+17,0.0,0.0,1.0,0.0
8923,1,"RT @LarimerSheriff: #HighParkFire now at 43,433 acres with some containment.  500 firefighters will be working today.",2.1256e+17,0.0,0.0,1.0,0.0
8924,0,"RT @USParalympics: .@USATriathlon is hiring a paratriathlon manager to work in Colorado Springs, Colo., and oversee the paratri program: ...",2.12572e+17,0.0,0.0,1.0,0.0
8925,1,"@9NEWS: Incident command: NE &amp; SE corners, S flank of #HighParkFire are hot. East flank, which is closest to Ft Collins is calm",2.12573e+17,0.099,0.0,0.901,0.3182
8926,1,"Colorado Fires Map: Colorado Fires Map, A sprawling wildfire in northern Colorado grew larger than the nearby city... http://t.co/VukHl8wx",2.1258e+17,0.0,0.0,1.0,0.0
8927,0,"RT @infodude: Did some math, at 43,433 acres #highparkfire in CO is 67.86 sq miles. That's 3x the size of the island of Manhattan! (22.9 ...",2.12581e+17,0.0,0.0,1.0,0.0
8928,0,Woke up to the smell of smoke in Denver this morning. Thoughts are with those affected by #HighParkFire,2.12582e+17,0.0,0.086,0.914,-0.1531
8929,1,"RT @SarahBisbing: #HighParkFire #ecosystems Densely stocked forest, extremely dry fuels, lack of precip, and high winds = fire likely to ...",2.12582e+17,0.0,0.216,0.784,-0.6077
8930,1,High Park Wildfires Whip Through Colorado http://t.co/x0ARQdcY,2.12587e+17,0.0,0.0,1.0,0.0
8931,0,"RT @katelynburkhart: praying for the people, animals and entire communities affected by this #highparkfire. truly unreal.",2.12591e+17,0.27,0.08,0.65,0.5859
8932,0,@KateWilson0605 thanks! I just built it fast as I didn't have much time! God bless you! #HighParkFire,2.12596e+17,0.42,0.0,0.58,0.826
8933,0,It is doingsome raining #onthefarm!!!   LORD send of this to put out the fires in Colorado.  #Thrutheflames safety!!!   #BelovedofGOD,2.12605e+17,0.181,0.0,0.819,0.6083
8934,1,"For the latest on the massive #HighParkFire, follow @CBSDenver and get the details here: http://t.co/CDODmPJr",2.12613e+17,0.0,0.0,1.0,0.0
8935,1,RT @LarimerSheriff: #HighParkFire evacuation orders issued for Pingree Park area.  25 notifications sent http://t.co/oSmxBfqJ,2.12615e+17,0.0,0.0,1.0,0.0
8936,0,RT @gannett: Terrific panorama shot of the #HighParkFire from @MattStephens with the @coloradoan.  http://t.co/fkp7jsfK,2.12617e+17,0.193,0.0,0.807,0.4767
8937,1,RT @BreakingNews: Evacuation order issued in Colorado's High Park Fire - @LarimerSheriff http://t.co/HuSEbG39,2.12617e+17,0.0,0.179,0.821,-0.34
8938,1,RT @MattSantomarco: RT @coloradowx: SOBERING: The #HighParkFire has now grown to over 56 square miles. All of #Denver is 44 square miles ...,2.1262e+17,0.0,0.103,0.897,-0.368
8939,1,"So sad! 43,000 acres, 5% contained, 500 firefighters...100 homes destroyed, 1 dead. #wildfire #HighParkFire http://t.co/fpyUydUg",2.12632e+17,0.0,0.504,0.496,-0.9039
8940,0,More details on Yuma Firefighter who died in rollover accident: http://t.co/2vvvcuMO via @KSWT #azfire #wildfire #fire,2.12645e+17,0.0,0.324,0.676,-0.7717
8941,1,Colorado State University classes disrupted by High Park Fire  http://t.co/byA9WRQu,2.1265e+17,0.0,0.211,0.789,-0.34
8942,0,Is the Colorado Wildfire the Future Norm? http://t.co/yfgHINNf,2.12659e+17,0.0,0.0,1.0,0.0
8943,1,"#highparkfire It's a slow progress, but we need to have favorable weather and we've had that the last couple of days.",2.1266e+17,0.252,0.0,0.748,0.7227
8944,1,"Is support of those fighting the fire in northern Colorado, we say THREE CHEERS FOR FIRE FIGHTERS! Here's a view... http://t.co/UIb2fSdj",2.12671e+17,0.212,0.333,0.455,-0.4069
8945,1,RT @kmitchellDP: Colorado wildfire: some residents defy evacuation order for #highparkfire. http://t.co/GuU8MduG,2.12679e+17,0.0,0.0,1.0,0.0
8946,1,RT @coloradoan: RT @LarimerHumane: ready for more evacuated animals from #highparkfire - call dispatch at 970-226-3647 ext. 7 to find ou ...,2.1268e+17,0.116,0.0,0.884,0.3612
8947,1,"Beyond the trauma of losing a home, the #HighParkFire is going to take a chunk out of property tax revenue. http://t.co/l8vX6mAF",2.12693e+17,0.0,0.241,0.759,-0.6597
8948,0,The fire in Colorado is still burning?,2.12701e+17,0.0,0.286,0.714,-0.34
8949,0,High Park Fire in Colorado http://t.co/yi1nnag1,2.12706e+17,0.0,0.324,0.676,-0.34
8950,1,"People in Colorado shrug off a gigantic fire that one one can put out due to the unstoppable wind, but they have a heart attack over rain...",2.12729e+17,0.0,0.248,0.752,-0.7391
8951,0,Thx!! RT @CommUlinks: Read Charitable #Colorado ▸ today's top stories via @Summit54 @UrbanLandC @WalkingMtns  ▸ http://t.co/zZhZxxto,2.1274e+17,0.408,0.0,0.592,0.7639
8952,1,"Colorado wild fire now 44,000 acres and growing - respect for the fire fighters, thoughts with the homeless",2.12741e+17,0.211,0.263,0.526,-0.0516
8953,0,@glennbeck you are looking better.  Hope you come back to Colorado Springs sometime soon.,2.12751e+17,0.326,0.0,0.674,0.7003
8954,0,Colorado Springs hiring outlook improves - The Business Journal http://t.co/0zjG0D9l,2.1279e+17,0.259,0.0,0.741,0.4215
8955,1,"Colorado, New Mexico forest fire crews gain ground: (Reuters) - Fire crews battling flames roaring through natio... http://t.co/EH2aGeFa",2.12825e+17,0.146,0.296,0.558,-0.3612
8956,1,Colorado to double wildfire crews http://t.co/Zky8ALMM,2.12842e+17,0.0,0.0,1.0,0.0
8957,1,Colorado State University classes disrupted by High Park Fire – 9News http://t.co/MHFEQIIz,2.12847e+17,0.0,0.194,0.806,-0.34
8958,1,Colorado to double wildfire crews: Officials plan to more than double the amount of fire engines battling the ra... http://t.co/6lsEbXJY,2.12848e+17,0.0,0.2,0.8,-0.5423
8959,0,"Search Healthcare $ Registered Nurse (RN) at Select Specialty Hospital (Colorado Springs, CO)  http://t.co/f8kzUhbr",2.1286e+17,0.0,0.0,1.0,0.0
8960,1,"Colorado, New Mexico forest fire crews gain ground. (Reuters) Story: http://t.co/om9eCXm3",2.12887e+17,0.23,0.162,0.608,0.25
8961,1,4 Northern Rockies T2IA Crews are mobilizing to Colorado and New Mexico to assist with wildland fire suppression efforts.,2.12914e+17,0.0,0.124,0.876,-0.34
8962,0,"#HighParkFire live briefing: Bill Hahnenberg, cmdr: Not the kind of fire where we fight for a couple days and head home. Here a long time.",2.12937e+17,0.0,0.201,0.799,-0.6478
8963,0,@amitvkaushik Poncha Springs Colorado CO http://t.co/mIFtULJy,2.12941e+17,0.0,0.0,1.0,0.0
8964,1,RT @RichKurtzman: #HighParkFire update: Fire officials now say they may not be able to put the fire out until NEXT summer!,2.12951e+17,0.0,0.211,0.789,-0.6239
8965,1,Great one here: Colorado wildfire roars to 73 square miles - Fox News  [a link in my bio],2.1297e+17,0.204,0.0,0.796,0.6249
8966,1,"Colorado wildfire smoke blows into Cheyenne, Wyo. - USA TODAY: USA TODAYColorado wildfire smoke blows into Cheyenne, Wyo.USA TODAYLOV...",2.13002e+17,0.0,0.0,1.0,0.0
8967,1,"Colorado wildfire smoke smudges skies in Wyoming: LOVELAND, Colo.     (AP) -- Smoke from a massive northern Colo... http://t.co/rl4HKdUT",2.13003e+17,0.0,0.0,1.0,0.0
8968,1,"Colorado wildfire smoke chokes Cheyenne, Wyo. – http://t.co/JHBKgAAs http://t.co/3mnGdYqf",2.13008e+17,0.0,0.3,0.7,-0.4588
8969,0,"RT @K_Wills21: So I set the world on fire!  (whoops, sorry about that, Colorado)",2.13012e+17,0.0,0.266,0.734,-0.4574
8970,1,RT @gbrockell: Wow this is the most amazing map of the #highparkfire I have seen. Takes a while to load but worth it. http://t.co/g4qpMOL4,2.13016e+17,0.277,0.0,0.723,0.7428
8971,0,"Other/Attorney/In House/Colorado Springs, Colorado - USA-CO-Colorado Springs: License Management Analyst 3-Fin  ... http://t.co/W8w853M5",2.13025e+17,0.0,0.0,1.0,0.0
8972,1,RT @Kswan11: Pic of #highparkfire from Estes park high school http://t.co/hTVMKlk6,2.13048e+17,0.0,0.0,1.0,0.0
8973,0,@BravoTangoTees Sara in Colorado Springs ... #BTturns1,2.13059e+17,0.0,0.0,1.0,0.0
8974,0,#colorado Team USA to Compete at Pan Am Zonal Fencing Championships in ... http://t.co/hvZgtbHE,2.13067e+17,0.198,0.0,0.802,0.4939
8975,1,"RT @RMACCFireinfo: Tanker update: 6 pm, 37 drops, 58,557 gals retardant on #HighParkFire from #JeffcoAirTankerBase.... http://t.co/GQoDKs6A",2.13071e+17,0.0,0.0,1.0,0.0
8976,0,I miss my sister already. #colorado,2.13084e+17,0.0,0.286,0.714,-0.1531
8977,0,"Love sippin this @BoulderBeerCo Singletrack while on the train in Glenwood Canyon, #Colorado! http://t.co/F1AN2YEf",2.13088e+17,0.257,0.0,0.743,0.6696
8978,0,Miss it already #Colorado http://t.co/jOT4Ul34,2.13092e+17,0.0,0.286,0.714,-0.1531
8979,0,Airstrip in Colorado Springs.,2.13104e+17,0.0,0.0,1.0,0.0
8980,0,"New post: NEW POLL: High Support for Marijuana Legalization in Colorado, 61% Say Regulate Like Alc http://t.co/eZPVrx9r #CO #Colorado",2.13121e+17,0.234,0.0,0.766,0.6369
8981,0,We're finishing up our #HighParkFire coverage for the night. @KellyCBS4 will have the very latest tomorrow AM on @CBSDenver,2.13125e+17,0.0,0.0,1.0,0.0
8982,0,RT @meggrieve: Poetic. #highparkfire  http://t.co/F8eKA8JB,2.13131e+17,0.0,0.0,1.0,0.0
8983,0,Can it be Sunday morning already? #Colorado #Plz #IHateTexas,2.13137e+17,0.0,0.0,1.0,0.0
8984,1,RT @denverpost: PHOTOS: Here's an updated look at the #HighParkFire through the lens of @denverphotos: http://t.co/v6VS2vNH,2.13139e+17,0.0,0.0,1.0,0.0
8985,0,Colorado I'll see you soon #colorado #heaven #sonicbloom #festyseason #mountains 💗💗💗 http://t.co/2KlguV2G,2.13264e+17,0.0,0.0,1.0,0.0
8986,0,Armed robbers get away: Colorado Springs police say two black men entered the Ambassador Adult Entertainment Store... http://t.co/4oUiDEGE,2.13265e+17,0.141,0.0,0.859,0.4215
8987,1,RT @DenverChannel: RT @1310kfkanews: @larimersheriff just told 1310 KFKA the acreage of the #Highparkfire may grow significantly today,2.13267e+17,0.0,0.0,1.0,0.0
8988,1,"RT @paterosbrew: #HighParkFire fundraiser THIS SATURDAY, from 11-2. With @TheWaffleLab and many others, so stay tuned for more details.",2.13275e+17,0.0,0.0,1.0,0.0
8989,0,"Forlan no Inter: sites na europa dizem que sim. Mas lembrem-se, a fonte de todos eles é o Neto. | #Inter #Colorado",2.13279e+17,0.0,0.115,0.885,-0.296
8990,0,#ayp #arvada #colorado (@ Personal Benefit Services Wealth Management w/ @erika1h) http://t.co/RYrXPlCQ: #ayp #a... http://t.co/XFDFP3lB,2.1329e+17,0.323,0.0,0.677,0.7351
8991,1,RT @DenverChannel: Watch #HighParkFire live update from officials:  http://t.co/ShSjABQq,2.13295e+17,0.0,0.0,1.0,0.0
8992,1,"RT @coloradoan: #HighParkFire live briefing: Commander, This fire could cross the river. If it does, we're going to have a hard time wi ...",2.13304e+17,0.0,0.153,0.847,-0.4215
8993,0,"RT @MickeyFactz Sad Really: I know we not talking about bottle fights... Not when Colorado has wildfires, KKK ... http://t.co/K4u2BXnL",2.13308e+17,0.0,0.147,0.853,-0.4767
8994,1,"RT @LarimerCounty #HighParkFire website containing fire info, maps, Disaster Recovery Center details http://t.co/DrqfMMvO #cofire #smem",2.13336e+17,0.0,0.333,0.667,-0.7579
8995,1,RT @LarimerSheriff: #HighParkFire Another evacuation area notice has been lifted. Please check out link http://t.co/KXPBivpb,2.13348e+17,0.141,0.0,0.859,0.3182
8996,1,RT @doyourpartorg: Thunderstorms expected to affect NW portion of the #HighParkFire by 2:30 pm today - 20-30 mph gusts w/light to modera ...,2.13356e+17,0.0,0.0,1.0,0.0
8997,1,"Homeowners from the Stratton Park, Pine Acres/ parts of Poudre Canyon have been notified that their homes have been destroyed. #HighParkFire",2.13374e+17,0.0,0.138,0.862,-0.4939
8998,1,"RT @BreakingNews: Colorado wildfire now over 50,000 acres, officials say; more than 1,300 personnel battling the blaze - @denverpost  ht ...",2.13384e+17,0.0,0.1,0.9,-0.2732
8999,1,RT @LarimerHumane: Marsha and her husband had to leave their horses and evacuate immediately from the #HighParkFire. Larimer Humane... h ...,2.13387e+17,0.0,0.059,0.941,-0.0516
9000,1,"#HighParkFire has burned about 73 square miles. Washington, DC measures 68 square miles. NASA photo t.co",2.13391e+17,0.0,0.0,1.0,0.0
9001,1,"RT @themishawaka: As per this morning's burn maps, we've still managed to remain away from the fire. #HighParkFire #grateful",2.13413e+17,0.0,0.118,0.882,-0.34
9002,1,Watch live:  Colorado Wildfire Aerials http://t.co/DwR1UnqW,2.13416e+17,0.0,0.0,1.0,0.0
9003,1,Colorado wildfire: Tankers resume fighting 52000-acre High Park fire - Denver Post: Fox 31 KDVR.comColorado wild... http://t.co/a3Uxxcps,2.13443e+17,0.0,0.259,0.741,-0.5994
9004,1,"RT @TimesCall: #HighParkfire 15% contained, but jumps the Poudre http://t.co/hRxk47UA",2.1347e+17,0.0,0.0,1.0,0.0
9005,1,"More evacuated as wildfires spread in New Mexico, Colorado http://t.co/9THdcRnY",2.1347e+17,0.0,0.0,1.0,0.0
9006,1,"RT @dailycamera: Boulder County crews handled two fires started by lightning in foothills west of #Boulder tonight. One in Sugarloaf, on ...",2.13472e+17,0.0,0.0,1.0,0.0
9007,1,"RT @jpmeyerDPost: Not a good development. MT @KyleClark: #HighParkFire has jumped the Poudre, climbing a drainage near Glacier View.",2.13492e+17,0.0,0.131,0.869,-0.3412
9008,1,Colorado High Park fire now 15% contained; hundreds of homes to be evacuated – InciWeb via @NBCNews http://t.co/jyhWaOg5,2.13553e+17,0.0,0.13,0.87,-0.34
9009,0,"Strawberry Days social networking brings talent to more than one ...: GLENWOOD SPRINGS, Colorado — Strawberry Da... http://t.co/fg1JKIRu",2.1357e+17,0.149,0.0,0.851,0.4215
9010,1,Colorado wildfire hops road: Firefighters Thursday made progress against a massive wildfire 15 miles west of For... http://t.co/vg18pC4v,2.13598e+17,0.149,0.0,0.851,0.4215
9011,1,CNN: Colorado wildfire hops road http://t.co/6D1BEiP3,2.13598e+17,0.0,0.0,1.0,0.0
9012,1,Colorado wildfire hops road: Firefighters Thursday made progress against a massive wildfire 15 miles west of For... http://t.co/ZGeaE7su,2.13598e+17,0.149,0.0,0.851,0.4215
9013,1,"RT @AnaCabrera: #HighParkFire latest: 52,000 acres, 15% contained, at least 48 homes destroyed, 200new evacs overnight in Glacier View area.",2.13628e+17,0.0,0.144,0.856,-0.4939
9014,0,RT @cwalkertime23: Goodluck bro do work . RT @jahprobound: Wheels up. Off to Colorado springs. ✌✈,2.13639e+17,0.0,0.0,1.0,0.0
9015,0,Anything Goes opens summer season at RMRT http://t.co/m13SYv7A #colorado,2.13642e+17,0.0,0.0,1.0,0.0
9016,0,Larry Austin jr headed to Colorado Springs for Fiba U17 World Championship tryouts #teamrose,2.13646e+17,0.182,0.0,0.818,0.4404
9017,1,"RT @USFWSHQ: We're reading @latimes: Colorado wildfire could burn all summer, officials fear http://t.co/hKuBfAU1",2.13663e+17,0.0,0.198,0.802,-0.4939
9018,1,"RT @denverpost: #HighParkFire has now burned more than 50,000 acres, fire officials say http://t.co/bzOBq2N9",2.13672e+17,0.0,0.156,0.844,-0.34
9019,0,"#HighParkFire info on #LarimerCounty webpage. A lot of advice about prepping for a fire, safety lists, evacuation checklists, structure maps",2.1369e+17,0.132,0.113,0.755,0.1027
9020,1,RT @COEmergency: #HighParkFire Disaster Recovery Center opened this morning at CSU Johnson Hall to bring together resources. http://t.co ...,2.13703e+17,0.0,0.186,0.814,-0.6249
9021,0,Selling your Colorado Springs Colorado home? http://t.co/bui6YnzJ http://t.co/N1CKh6yV,2.13715e+17,0.0,0.0,1.0,0.0
9022,0,"#wyzant #jobs #ColoradoSprings A student in Colorado Springs, CO is looking for a tutor in elementary (k-6th): http://t.co/TFpezc8A",2.13738e+17,0.0,0.0,1.0,0.0
9023,0,RT @COEmergency: Want to donate to #HighParkFire families? Go to http://t.co/lo57JOy8,2.13748e+17,0.115,0.0,0.885,0.0772
9024,1,RT @850KOA: Devasting update from #HighParkFire.  112 homes lost.  More likely to be counted in the coming days.,2.13752e+17,0.0,0.119,0.881,-0.3182
9025,1,Back to the news: Latest perimeter map of the #HighParkFire as of late last night: http://t.co/vP3PhhKW,2.13825e+17,0.0,0.0,1.0,0.0
9026,0,"#Internship Product Management Internship: DiversityWorking - Fort Collins, CO -  for an inter... http://t.co/c1IIdXq1 #Colorado #intern",2.13826e+17,0.0,0.0,1.0,0.0
9027,1,Colorado wildfire: High Park Fire near Fort Collins devours 37000 acres,2.13966e+17,0.0,0.194,0.806,-0.34
9028,1,Colorado wildfire: High Park Fire near Fort Collins devours 37000 acres,2.13968e+17,0.0,0.194,0.806,-0.34
9029,1,"RT @KyleLSaunders: Whoops, wrong link: #HighParkFire threatens largest Buddhist temple in North America http://t.co/I74jaJfG",2.14012e+17,0.0,0.322,0.678,-0.6908
9030,0,"RT @ColoradoStateU: Meet Ellie, a donkey who lead another donkey and 4 horses to safety before evacuation from #HighParkFire. http://t.c ...",2.14045e+17,0.135,0.0,0.865,0.4215
9031,0,"1908 photo Colorado Midland Band, Colorado Springs, Colo.. Male band posed on stage.: 1908 photo Colorado Midlan... http://t.co/YOd31WMS",2.14066e+17,0.0,0.0,1.0,0.0
9032,1,"RT @BreakingNews: Officials: Colorado's High Park fire claims 181 homes, the most in state history - @denverpost http://t.co/Vf9Z667f",2.14132e+17,0.0,0.13,0.87,-0.34
9033,0,Looks a lot like MOMA-San Francisco; I suspect the same architect. #denver #colorado #r  @ Denver Art Museum http://t.co/HFzKRH1d,2.14137e+17,0.134,0.118,0.749,0.0772
9034,0,"Full Time Housekeeper - Colorado Springs, CO http://t.co/YHyszwaE",2.14149e+17,0.0,0.0,1.0,0.0
9035,0,BetRebels Live: (USA-MLS) #Vancouver Whitecaps vs #Colorado Rapids: 1-0: Goal for Vancouver Whitecaps http://t.co/GJGwRBmq @betrebels,2.14159e+17,0.0,0.0,1.0,0.0
9036,1,Most destructive ever Colorado wildfire burns 181 homes http://t.co/D7pnuBOD via @msnbc_us,2.14164e+17,0.0,0.3,0.7,-0.6478
9037,1,High Park Fire 2012: Colorado Blaze Burns Record Number Of Homes: DENVER -- Additional crews were arriving Satur... http://t.co/sujgYpDy,2.14169e+17,0.063,0.116,0.821,-0.2732
9038,0,This is a beautiful state #Colorado,2.1417e+17,0.494,0.0,0.506,0.5994
9039,1,[Denver News] Colorado wildfire ranks as most destructive in state history: DENVER (Reuters) - An 85-square-mile... http://t.co/yHGdSthP,2.14182e+17,0.0,0.223,0.777,-0.6478
9040,1,"RT @9NEWS: #HIGHPARKFIRE now 45% containment, has burned 55,050 acres.  #9NEWS",2.14195e+17,0.0,0.0,1.0,0.0
9041,1,"“@news_com_au: THE wildfire burning just west of Fort Collins, Colorado, has destroyed 181 homes, ... http://t.co/hOFdZrkW”",2.14201e+17,0.0,0.176,0.824,-0.4939
